slope_deg,rainfall_24h_mm,rainfall_72h_mm,soil_moisture,elevation_m,lithology_code,ndvi,landslide_risk_level,event_id,state,district,lat,lng,year,data_source
34.8,106.2,193.8,0.42,967.0,3,0.61,2,NAG/MOK/83J/7/2016/0009,Nagaland,Mokokchung,26.320639,94.398806,2016,GSI_REAL
34.8,106.2,193.8,0.42,494.0,4,0.61,2,NA/MOK/83J07/2020/7,Nagaland,Mokokchung,26.41,94.37,2020,GSI_REAL
34.8,106.2,193.8,0.42,1110.0,4,0.61,2,NAG/MOKH/83J08/2015/ 0110,Nagaland,Mokokchung,26.325861,94.52275,2015,GSI_REAL
34.8,106.2,193.8,0.42,1154.0,5,0.61,2,NG/KOH/83K2/2015/196,Nagaland,Kohima,25.698,94.085,2015,GSI_REAL
34.8,106.2,193.8,0.42,1565.0,4,0.61,2,NG/KOH/83K2/2015/225,Nagaland,Kohima,25.582,94.141,2015,GSI_REAL
34.8,106.2,193.8,0.42,1888.0,3,0.61,2,NG/PHE/83K10/2017/11,Nagaland,Phek,25.611028,94.747167,2017,GSI_REAL
31.4,127.5,232.5,0.48,284.0,4,0.72,2,NG/MON/83N01/2017/64,Nagaland,Mon,26.84425,95.080278,2017,GSI_REAL
34.8,106.2,193.8,0.42,1445.0,4,0.61,2,NG/PHE/83K6/2015/310,Nagaland,Phek,25.6702,94.456,2015,GSI_REAL
34.8,106.2,193.8,0.42,361.0,3,0.61,2,NL/WOK/83F16/2018/11,Nagaland,Wokha,26.0034,93.9855,2018,GSI_REAL
34.8,106.2,193.8,0.42,905.0,3,0.61,2,NAG/KOH/83K1/2016/072,Nagaland,Kohima,25.839722,94.050333,2016,GSI_REAL
31.4,127.5,232.5,0.48,648.0,3,0.72,2,NG/MON/83N2/2017/25,Nagaland,Mon,26.731944,95.018361,2017,GSI_REAL
34.8,106.2,193.8,0.42,1279.0,2,0.61,2,NG/PHE/83K14/2017/32,Nagaland,Phek,25.593333,94.855194,2017,GSI_REAL
34.8,106.2,193.8,0.42,1587.0,3,0.61,2,NAG/KIP/83K13/2016/085,Nagaland,Kiphire,25.878525,94.947372,2016,GSI_REAL
34.8,106.2,193.8,0.42,1588.0,4,0.61,2,NAG/TUE/83J15/2009/F-10,Nagaland,Tuensang,26.38778,94.82583,2009,GSI_REAL
34.8,106.2,193.8,0.42,1497.0,5,0.61,2,NG/PHE/83K2/2015/198,Nagaland,Phek,25.665,94.247,2015,GSI_REAL
28.5,136.0,248.0,0.5,1453.0,4,0.68,2,NG/PRN/83G7/2017/7,Nagaland,Peren,25.288472,93.489611,2017,GSI_REAL
34.8,106.2,193.8,0.42,1612.0,3,0.61,2,NG/MON/83N3/2017/3,Nagaland,Mon,26.4285,95.0185,2017,GSI_REAL
31.4,127.5,232.5,0.48,648.0,3,0.72,2,NG/MON/83N2/2017/26,Nagaland,Mon,26.730222,95.02025,2017,GSI_REAL
34.8,106.2,193.8,0.42,1418.0,4,0.61,2,NAG/ZUN/83K5/2016/017,Nagaland,Zunheboto,25.917361,94.452556,2016,GSI_REAL
34.8,106.2,193.8,0.42,1231.0,4,0.61,2,NG/TUE/83N4/2017/13,Nagaland,Tuensang,26.242944,95.048417,2017,GSI_REAL
34.8,106.2,193.8,0.42,1378.0,4,0.61,2,NG/PHE/83K10/2017/3,Nagaland,Phek,25.662222,94.719444,2017,GSI_REAL
34.8,106.2,193.8,0.42,694.0,3,0.61,2,NG/MON/83N2/2017/21,Nagaland,Mon,26.694917,95.07275,2017,GSI_REAL
34.8,106.2,193.8,0.42,1650.0,3,0.61,2,NG/PHE/83K10/2017/4,Nagaland,Phek,25.653361,94.734333,2017,GSI_REAL
34.8,106.2,193.8,0.42,1387.0,4,0.61,2,NAG/ZUN/83K5/2016/011,Nagaland,Zunheboto,25.952722,94.430278,2016,GSI_REAL
34.8,106.2,193.8,0.42,1665.0,4,0.61,2,NAG/ZUN/83K5/2016/021,Nagaland,Zunheboto,25.862222,94.450333,2016,GSI_REAL
34.8,106.2,193.8,0.42,595.0,5,0.61,2,NAG/KIP/83K13/2016/003,Nagaland,Kiphire,25.834436,94.795519,2016,GSI_REAL
34.8,106.2,193.8,0.42,996.0,3,0.61,2,NG/PHE/83K14/2017/10,Nagaland,Phek,25.583694,94.785639,2017,GSI_REAL
34.8,106.2,193.8,0.42,1403.0,5,0.61,2,NAG/WOKH/83J08/2015/0012,Nagaland,Wokha,26.0885,94.263944,2015,GSI_REAL
34.8,106.2,193.8,0.42,972.0,3,0.61,2,NA/DIM/83G13/2020/11,Nagaland,Dimapur,25.75,93.97,2020,GSI_REAL
34.8,106.2,193.8,0.42,1340.0,4,0.61,2,NAG/KIP/83K13/2016/039,Nagaland,Kiphire,25.883108,94.919106,2016,GSI_REAL
34.8,106.2,193.8,0.42,548.0,5,0.61,2,NAG/KIP/83K13/2016/002,Nagaland,Kiphire,25.797781,94.770447,2016,GSI_REAL
34.8,106.2,193.8,0.42,687.0,3,0.61,2,NAG/WOK/83J/4/2016/0034,Nagaland,Wokha,26.206528,94.223333,2016,GSI_REAL
34.8,106.2,193.8,0.42,405.0,4,0.61,2,NA/MOK/83J07/2020/4,Nagaland,Mokokchung,26.43,94.38,2020,GSI_REAL
34.8,106.2,193.8,0.42,1587.0,3,0.61,2,NG/PHE/83K14/2017/66,Nagaland,Phek,25.657361,94.750278,2017,GSI_REAL
34.8,106.2,193.8,0.42,1660.0,4,0.61,2,NG/MON/83N2/2017/39,Nagaland,Mon,26.57625,95.095842,2017,GSI_REAL
34.8,106.2,193.8,0.42,1332.0,4,0.61,2,NAG/ZUN/83K5/2016/014,Nagaland,Zunheboto,25.91775,94.415028,2016,GSI_REAL
34.8,106.2,193.8,0.42,1208.0,5,0.61,2,NG/MON/83J15/2017/12,Nagaland,Mon,26.359722,94.935556,2017,GSI_REAL
34.8,106.2,193.8,0.42,971.0,4,0.61,2,NAG/ZUN/83K09/2016/117,Nagaland,Kiphire,25.836419,94.526964,2016,GSI_REAL
34.8,106.2,193.8,0.42,1647.0,4,0.61,2,NG/PHE/83K6/2015/293,Nagaland,Phek,25.623,94.354,2015,GSI_REAL
34.8,106.2,193.8,0.42,1566.0,4,0.61,2,NAG/ZUN/83J12/2017/0079,Nagaland,Zunheboto,26.194204,94.554867,2017,GSI_REAL
34.8,106.2,193.8,0.42,297.0,3,0.61,2,NAG/WOK/83J/4/2016/0060,Nagaland,Wokha,26.211028,94.241389,2016,GSI_REAL
35.0,102.0,186.0,0.41,1098.0,4,0.55,2,NAG/PER/83G11/2017/0134,Nagaland,Peren,25.29725,93.630083,2017,GSI_REAL
34.8,106.2,193.8,0.42,1110.0,3,0.61,2,NG/TUE/83N4/2017/18,Nagaland,Tuensang,26.24325,95.073167,2017,GSI_REAL
34.8,106.2,193.8,0.42,854.0,4,0.61,2,NAG/WOK/83J/4/2016/0087,Nagaland,Wokha,26.084444,94.09,2016,GSI_REAL
34.8,106.2,193.8,0.42,1051.0,3,0.61,2,NG/NOK/83N04/2017/27,Nagaland,Noklak,26.174472,95.027972,2017,GSI_REAL
34.8,106.2,193.8,0.42,2043.0,3,0.61,2,NG/PHE/83K14/2017/61,Nagaland,Phek,25.604444,94.76,2017,GSI_REAL
34.8,106.2,193.8,0.42,1560.0,4,0.61,2,NG/KOH/83K2/2015/208,Nagaland,Kohima,25.61,94.139,2015,GSI_REAL
34.8,106.2,193.8,0.42,1340.0,4,0.61,2,NA/PER/83G10/2020/9,Nagaland,Peren,25.53,93.74,2020,GSI_REAL
34.8,106.2,193.8,0.42,600.0,4,0.61,2,NAG/MOK/83J/7/2016/0015,Nagaland,Mokokchung,26.389028,94.434556,2016,GSI_REAL
34.8,106.2,193.8,0.42,902.0,4,0.61,2,NG/NOK/83N04/2017/35,Nagaland,Noklak,26.165972,95.021667,2017,GSI_REAL
34.8,106.2,193.8,0.42,1124.0,4,0.61,2,NAG/PHK/83K5/2016/033,Nagaland,Phek,25.802361,94.430556,2016,GSI_REAL
34.8,106.2,193.8,0.42,1614.0,3,0.61,2,NAG/KOH/83K1/2016/083,Nagaland,Kohima,25.854417,94.15525,2016,GSI_REAL
34.8,106.2,193.8,0.42,1307.0,4,0.61,2,NG/PHE/83K6/2015/275,Nagaland,Phek,25.707,94.466,2015,GSI_REAL
34.8,106.2,193.8,0.42,1245.0,4,0.61,2,NAG/TUEN/83J11/2015/ 0123,Nagaland,Tuensang,26.372667,94.71375,2015,GSI_REAL
34.8,106.2,193.8,0.42,1689.0,4,0.61,2,NAG/ZUN/83K09/2016/048,Nagaland,Kiphire,25.956083,94.719475,2016,GSI_REAL
34.8,106.2,193.8,0.42,1096.0,4,0.61,2,NAG/KIP/83K13/2016/112,Nagaland,Kiphire,25.971456,94.818392,2016,GSI_REAL
34.8,106.2,193.8,0.42,1250.0,5,0.61,2,NG/KOH/83K2/2015/166,Nagaland,Kohima,25.666,94.09,2015,GSI_REAL
34.8,106.2,193.8,0.42,353.0,4,0.61,2,NA/DIM/83G13/2020/36,Nagaland,Dimapur,25.8,93.81,2020,GSI_REAL
34.8,106.2,193.8,0.42,860.0,4,0.61,2,NAG/PHK/83K5/2016/029,Nagaland,Phek,25.763833,94.479889,2016,GSI_REAL
34.8,106.2,193.8,0.42,1215.0,5,0.61,2,NG/KOH/83K2/2015/68,Nagaland,Kohima,25.722,94.081,2015,GSI_REAL
34.8,106.2,193.8,0.42,546.0,4,0.61,2,NAG/WOK/83J/4/2016/0115,Nagaland,Wokha,26.232944,94.130639,2016,GSI_REAL
34.8,106.2,193.8,0.42,1537.0,4,0.61,2,NL/KOH/83K02/2014/46,Nagaland,Kohima,25.65072,94.03294,2014,GSI_REAL
34.8,106.2,193.8,0.42,1661.0,3,0.61,2,NG/PHE/83K10/2017/33,Nagaland,Phek,25.502583,94.661194,2017,GSI_REAL
34.8,106.2,193.8,0.42,1286.0,4,0.61,2,NG/PHE/83K6/2015/266,Nagaland,Phek,25.667,94.254,2015,GSI_REAL
34.8,106.2,193.8,0.42,1154.0,4,0.61,2,NG/KOH/83K2/2015/143,Nagaland,Kohima,25.696,94.079,2015,GSI_REAL
34.8,106.2,193.8,0.42,883.0,3,0.61,2,NAG/KOH/83K1/2016/087,Nagaland,Kohima,25.907167,94.041583,2016,GSI_REAL
34.8,106.2,193.8,0.42,1744.0,4,0.61,2,NG/PHE/83K6/2015/319,Nagaland,Phek,25.67,94.382,2015,GSI_REAL
34.8,106.2,193.8,0.42,1390.0,5,0.61,2,NL/KOH/83K01/2014/49,Nagaland,Kohima,25.83986,94.15528,2014,GSI_REAL
34.8,106.2,193.8,0.42,1921.0,4,0.61,2,NG/NOK/83N04/2017/47,Nagaland,Noklak,26.093083,95.036278,2017,GSI_REAL
34.8,106.2,193.8,0.42,793.0,4,0.61,2,NAG/ZUN/83K09/2016/118,Nagaland,Kiphire,25.833644,94.518333,2016,GSI_REAL
34.8,106.2,193.8,0.42,1566.0,5,0.61,2,NAG/ZUN/83J12/2017/0076,Nagaland,Zunheboto,26.191463,94.549524,2017,GSI_REAL
34.8,106.2,193.8,0.42,1237.0,5,0.61,2,NG/KOH/83K2/2015/238,Nagaland,Kohima,25.747,94.075,2015,GSI_REAL
34.8,106.2,193.8,0.42,1485.0,4,0.61,2,NAG/ZUN/83K09/2016/127,Nagaland,Kiphire,25.9899,94.5679,2016,GSI_REAL
34.8,106.2,193.8,0.42,1232.0,4,0.61,2,NAG/WOKH/83J08/2015/0022,Nagaland,Wokha,26.123806,94.294889,2015,GSI_REAL
34.8,106.2,193.8,0.42,1613.0,4,0.61,2,NG/PHE/83K6/2015/333,Nagaland,Phek,25.625,94.345,2015,GSI_REAL
34.8,106.2,193.8,0.42,1857.0,4,0.61,2,NG/TUE/83J15/2017/24,Nagaland,Tuensang,26.275,94.770278,2017,GSI_REAL
34.8,106.2,193.8,0.42,1688.0,4,0.61,2,NAG/KIP/83K13/2016/077,Nagaland,Kiphire,25.814897,94.970297,2016,GSI_REAL
34.8,106.2,193.8,0.42,1736.0,4,0.61,2,NG/PHE/83K6/2015/261,Nagaland,Phek,25.552,94.36,2015,GSI_REAL
34.8,106.2,193.8,0.42,1272.0,4,0.61,2,NG/LON/83J15/2017/27,Nagaland,Longleng,26.491389,94.824444,2017,GSI_REAL
34.8,106.2,193.8,0.42,2023.0,5,0.61,2,NAG/ZUN/83K09/2016/047,Nagaland,Kiphire,25.968233,94.684364,2016,GSI_REAL
34.8,106.2,193.8,0.42,1836.0,3,0.61,2,NG/KOH/83K2/2015/103,Nagaland,Kohima,25.63,94.014,2015,GSI_REAL
34.8,106.2,193.8,0.42,1306.0,4,0.61,2,NG/MON/83J14/2017/22,Nagaland,Mon,26.541389,94.946389,2017,GSI_REAL
34.8,106.2,193.8,0.42,545.0,3,0.61,2,NAG/WOK/83J/4/2016/0107,Nagaland,Wokha,26.0225,94.004444,2016,GSI_REAL
34.8,106.2,193.8,0.42,1262.0,4,0.61,2,NA/PER/83G10/2020/12,Nagaland,Peren,25.5,93.67,2020,GSI_REAL
34.8,106.2,193.8,0.42,1496.0,4,0.61,2,NG/KOH/83K2/2015/224,Nagaland,Kohima,25.66,94.096,2015,GSI_REAL
34.8,106.2,193.8,0.42,1373.0,4,0.61,2,NG/KOH/83K2/2015/129,Nagaland,Kohima,25.694,94.103,2015,GSI_REAL
34.8,106.2,193.8,0.42,1603.0,4,0.61,2,NAG/KIP/83K13/2016/031,Nagaland,Kiphire,25.896244,94.758128,2016,GSI_REAL
31.4,127.5,232.5,0.48,1017.0,4,0.72,2,NG/MON/83N01/2017/15,Nagaland,Mon,26.768667,95.086222,2017,GSI_REAL
34.8,106.2,193.8,0.42,514.0,4,0.61,2,NAG/WOK/83J/4/2016/0076,Nagaland,Wokha,26.143722,94.151111,2016,GSI_REAL
34.8,106.2,193.8,0.42,2007.0,3,0.61,2,NG/NOK/83N04/2017/49,Nagaland,Noklak,26.069278,95.023806,2017,GSI_REAL
34.8,106.2,193.8,0.42,1501.0,4,0.61,2,NG/NOK/83N04/2017/24,Nagaland,Noklak,26.196222,95.020722,2017,GSI_REAL
34.8,106.2,193.8,0.42,235.0,4,0.61,2,NA/DIM/83G13/2020/46,Nagaland,Dimapur,25.79,93.78,2020,GSI_REAL
34.8,106.2,193.8,0.42,2110.0,4,0.61,2,NAG/TUN/83J16/2016/0028,Nagaland,Tuensang,26.182216,94.891382,2016,GSI_REAL
34.8,106.2,193.8,0.42,1223.0,4,0.61,2,NG/MON/83J15/2017/10,Nagaland,Mon,26.337778,94.929167,2017,GSI_REAL
34.8,106.2,193.8,0.42,706.0,4,0.61,2,NG/KOH/83K2/2015/234,Nagaland,Kohima,25.744,94.242,2015,GSI_REAL
31.4,127.5,232.5,0.48,427.0,4,0.72,2,NG/MON/83N01/2017/45,Nagaland,Mon,26.825,95.076778,2017,GSI_REAL
34.8,106.2,193.8,0.42,2008.0,3,0.61,2,NG/PHE/83K6/2015/307,Nagaland,Phek,25.552,94.289,2015,GSI_REAL
34.8,106.2,193.8,0.42,1659.0,4,0.61,2,NG/PHE/83K6/2015/334,Nagaland,Phek,25.744,94.337,2015,GSI_REAL
34.8,106.2,193.8,0.42,461.0,4,0.61,2,NAG/KOH/83K1/2016/104,Nagaland,Kohima,25.952861,94.021028,2016,GSI_REAL
34.8,106.2,193.8,0.42,1805.0,4,0.61,2,NG/PHE/83K6/2015/263,Nagaland,Phek,25.571,94.253,2015,GSI_REAL
34.8,106.2,193.8,0.42,1229.0,3,0.61,2,NG/KOH/83K2/2015/232,Nagaland,Kohima,25.673,94.239,2015,GSI_REAL
34.8,106.2,193.8,0.42,1756.0,4,0.61,2,NG/KOH/83K2/2015/236,Nagaland,Kohima,25.623,94.113,2015,GSI_REAL
34.8,106.2,193.8,0.42,729.0,5,0.61,2,NAG/KIP/83K13/2016/025,Nagaland,Kiphire,25.829728,94.792592,2016,GSI_REAL
34.8,106.2,193.8,0.42,1832.0,3,0.61,2,NG/PHE/83K6/2015/340,Nagaland,Phek,25.6975,94.43,2015,GSI_REAL
34.8,106.2,193.8,0.42,1122.0,4,0.61,2,NG/KOH/83K2/2015/136,Nagaland,Kohima,25.682,94.094,2015,GSI_REAL
31.4,127.5,232.5,0.48,1017.0,4,0.72,2,NG/MON/83N01/2017/16,Nagaland,Mon,26.768833,95.086194,2017,GSI_REAL
34.8,106.2,193.8,0.42,1281.0,4,0.61,2,NG/PHE/83K10/2017/23,Nagaland,Phek,25.591833,94.595278,2017,GSI_REAL
34.8,106.2,193.8,0.42,1840.0,4,0.61,2,NAG/ZUN/83J12/2016/0055,Nagaland,Zunheboto,26.031786,94.634392,2016,GSI_REAL
34.8,106.2,193.8,0.42,1380.0,4,0.61,2,NAG/KOH/83K1/2016/135,Nagaland,Kohima,25.781919,94.171169,2016,GSI_REAL
34.8,106.2,193.8,0.42,991.0,4,0.61,2,NAG/WOKH/83J08/2015/0050,Nagaland,Wokha,26.192667,94.282194,2015,GSI_REAL
34.8,106.2,193.8,0.42,875.0,5,0.61,2,NAG/WOKH/83J08/2015/0004,Nagaland,Wokha,26.067194,94.317611,2015,GSI_REAL
34.8,106.2,193.8,0.42,1744.0,4,0.61,2,NAG/ZUN/83J12/2016/0014,Nagaland,Zunheboto,26.085597,94.559075,2016,GSI_REAL
34.8,106.2,193.8,0.42,538.0,4,0.61,2,NAG/KIP/83K13/2016/020,Nagaland,Kiphire,25.893797,94.821944,2016,GSI_REAL
34.8,106.2,193.8,0.42,1248.0,4,0.61,2,NAG/KIP/83K13/2016/053,Nagaland,Kiphire,25.786425,94.796303,2016,GSI_REAL
34.8,106.2,193.8,0.42,1210.0,4,0.61,2,NG/KOH/83K2/2015/33,Nagaland,Kohima,25.677,94.08,2015,GSI_REAL
34.8,106.2,193.8,0.42,706.0,4,0.61,2,NG/KOH/83K2/2015/228,Nagaland,Kohima,25.743,94.242,2015,GSI_REAL
34.8,106.2,193.8,0.42,617.0,4,0.61,2,NAG/WOK/83J/4/2016/0111,Nagaland,Wokha,26.230083,94.198,2016,GSI_REAL
34.8,106.2,193.8,0.42,1812.0,3,0.61,2,NAG/KIP/83K13/2016/086,Nagaland,Kiphire,25.881489,94.962525,2016,GSI_REAL
34.8,106.2,193.8,0.42,1527.0,3,0.61,2,NG/PHE/83K10/2017/34,Nagaland,Phek,25.505833,94.653806,2017,GSI_REAL
31.4,127.5,232.5,0.48,284.0,4,0.72,2,NG/MON/83N01/2017/61,Nagaland,Mon,26.841667,95.079333,2017,GSI_REAL
34.8,106.2,193.8,0.42,1226.0,3,0.61,2,NG/PHE/83K14/2017/54,Nagaland,Phek,25.554167,94.760944,2017,GSI_REAL
34.8,106.2,193.8,0.42,944.0,4,0.61,2,NG/NOK/83N04/2017/26,Nagaland,Noklak,26.176111,95.023639,2017,GSI_REAL
34.8,106.2,193.8,0.42,903.0,4,0.61,2,NG/LON/83J15/2017/33,Nagaland,Longleng,26.434722,94.863056,2017,GSI_REAL
34.8,106.2,193.8,0.42,1314.0,3,0.61,2,NG/TUE/83N4/2017/14,Nagaland,Tuensang,26.24075,95.056722,2017,GSI_REAL
34.8,106.2,193.8,0.42,860.0,5,0.61,2,NG/PHE/83K2/2015/61,Nagaland,Phek,25.619,94.206,2015,GSI_REAL
34.8,106.2,193.8,0.42,312.0,4,0.61,2,NL/WOK/83F16/2018/8,Nagaland,Wokha,26.0044,93.9789,2018,GSI_REAL
34.8,106.2,193.8,0.42,1638.0,3,0.61,2,NAG/PHK/83K5/2016/037,Nagaland,Phek,25.760111,94.366528,2016,GSI_REAL
34.8,106.2,193.8,0.42,1141.0,4,0.61,2,NG/PHE/83K10/2017/1,Nagaland,Phek,25.667,94.718944,2017,GSI_REAL
34.8,106.2,193.8,0.42,640.0,4,0.61,2,NAG/MOK/83J/7/2016/0017,Nagaland,Mokokchung,26.395139,94.451194,2016,GSI_REAL
34.8,106.2,193.8,0.42,926.0,4,0.61,2,NAG/ZUNH/83J08/2015/ 0076,Nagaland,Zunheboto,26.232694,94.473083,2015,GSI_REAL
34.8,106.2,193.8,0.42,694.0,3,0.61,2,NAG/KOH/83K1/2016/054,Nagaland,Kohima,25.750583,94.180833,2016,GSI_REAL
34.8,106.2,193.8,0.42,1403.0,4,0.61,2,NAG/WOKH/83J08/2015/0025,Nagaland,Wokha,26.088361,94.264222,2015,GSI_REAL
34.8,106.2,193.8,0.42,1479.0,3,0.61,2,NAG/KOH/83K1/2016/007,Nagaland,Kohima,25.840361,94.152167,2016,GSI_REAL
34.8,106.2,193.8,0.42,1333.0,4,0.61,2,NAG/ZUN/83K09/2016/105,Nagaland,Kiphire,25.964283,94.619592,2016,GSI_REAL
34.8,106.2,193.8,0.42,419.0,4,0.61,2,NA/DIM/83G13/2020/47,Nagaland,Dimapur,25.78,93.82,2020,GSI_REAL
28.5,136.0,248.0,0.5,676.0,4,0.68,2,NG/PRN/83G07/2017/9,Nagaland,Peren,25.40975,93.475944,2017,GSI_REAL
34.8,106.2,193.8,0.42,1291.0,4,0.61,2,NAG/MOKH/83J08/2015/ 0115,Nagaland,Mokokchung,26.429361,94.623,2015,GSI_REAL
31.4,127.5,232.5,0.48,713.0,3,0.72,2,NG/MON/83N2/2017/16,Nagaland,Mon,26.723,95.029139,2017,GSI_REAL
34.8,106.2,193.8,0.42,570.0,4,0.61,2,NA/DIM/83G13/2020/13,Nagaland,Dimapur,25.77,93.91,2020,GSI_REAL
31.4,127.5,232.5,0.48,427.0,4,0.72,2,NG/MON/83N01/2017/39,Nagaland,Mon,26.820806,95.077889,2017,GSI_REAL
34.8,106.2,193.8,0.42,1519.0,3,0.61,2,NG/PHE/83K6/2015/248,Nagaland,Phek,25.546,94.274,2015,GSI_REAL
34.8,106.2,193.8,0.42,1786.0,4,0.61,2,NAG/ZUN/83K09/2016/091,Nagaland,Kiphire,25.879925,94.632275,2016,GSI_REAL
31.4,127.5,232.5,0.48,795.0,4,0.72,2,NG/MON/83N01/2017/23,Nagaland,Mon,26.785722,95.071889,2017,GSI_REAL
31.4,127.5,232.5,0.48,632.0,3,0.72,2,NG/MOK/83J10/2017/25,Nagaland,Mokukchung,26.66725,94.614028,2017,GSI_REAL
34.8,106.2,193.8,0.42,610.0,3,0.61,2,NAG/WOK/83J/4/2016/0050,Nagaland,Wokha,26.235278,94.215556,2016,GSI_REAL
34.8,106.2,193.8,0.42,926.0,4,0.61,2,NAG/ZUNH/83J08/2015/ 0075,Nagaland,Zunheboto,26.232556,94.472889,2015,GSI_REAL
34.8,106.2,193.8,0.42,1494.0,4,0.61,2,NL/KOH/83K02/2014/29,Nagaland,Kohima,25.68375,94.12436,2014,GSI_REAL
34.8,106.2,193.8,0.42,1351.0,4,0.61,2,NG/PER/83G14/2015/27,Nagaland,Peren,25.629,93.855,2015,GSI_REAL
34.8,106.2,193.8,0.42,934.0,4,0.61,2,NAG/ZUN/83K09/2016/119,Nagaland,Kiphire,25.851617,94.528211,2016,GSI_REAL
34.8,106.2,193.8,0.42,1266.0,4,0.61,2,NG/KOH/83K2/2015/113,Nagaland,Kohima,25.649,94.121,2015,GSI_REAL
31.4,127.5,232.5,0.48,720.0,4,0.72,2,NG/MON/83N01/2017/33,Nagaland,Mon,26.813917,95.075667,2017,GSI_REAL
34.8,106.2,193.8,0.42,1593.0,3,0.61,2,NG/PER/83G14/2015/17,Nagaland,Peren,25.576,93.783,2015,GSI_REAL
34.8,106.2,193.8,0.42,1832.0,3,0.61,2,NG/PHE/83K6/2015/325,Nagaland,Phek,25.696,94.426,2015,GSI_REAL
34.8,106.2,193.8,0.42,1354.0,4,0.61,2,NAG/KOH/83K1/2016/114,Nagaland,Kohima,25.880083,94.234167,2016,GSI_REAL
31.4,127.5,232.5,0.48,813.0,4,0.72,2,NG/MOK/83J10/2017/6,Nagaland,Mokukchung,26.673639,94.744139,2017,GSI_REAL
34.8,106.2,193.8,0.42,440.0,3,0.61,2,NAG/WOK/83J/4/2016/0030,Nagaland,Wokha,26.216583,94.240556,2016,GSI_REAL
34.8,106.2,193.8,0.42,1157.0,3,0.61,2,NG/NOK/83N04/2017/54,Nagaland,Noklak,26.045083,95.054833,2017,GSI_REAL
34.8,106.2,193.8,0.42,1273.0,5,0.61,2,NAG/ZUNH/83J08/2015/ 0064,Nagaland,Zunheboto,26.073194,94.482139,2015,GSI_REAL
34.8,106.2,193.8,0.42,816.0,4,0.61,2,NAG/KOH/83K1/2016/053,Nagaland,Kohima,25.78875,94.234111,2016,GSI_REAL
34.8,106.2,193.8,0.42,1389.0,4,0.61,2,NG/KOH/83K2/2015/164,Nagaland,Kohima,25.701,94.089,2015,GSI_REAL
34.8,106.2,193.8,0.42,1849.0,4,0.61,2,NAG/ZUN/83K09/2016/103,Nagaland,Kiphire,25.958047,94.597519,2016,GSI_REAL
34.8,106.2,193.8,0.42,312.0,3,0.61,2,NL/WOK/83F16/2018/4,Nagaland,Wokha,26.0043,93.9803,2018,GSI_REAL
34.8,106.2,193.8,0.42,1448.0,4,0.61,2,NAG/KOH/83K02/2008/F-4(A),Nagaland,Kohima,25.66917,94.10722,2008,GSI_REAL
34.8,106.2,193.8,0.42,1312.0,3,0.61,2,NAG/KIP/83K13/2016/073,Nagaland,Kiphire,25.755936,94.846033,2016,GSI_REAL
34.8,106.2,193.8,0.42,599.0,4,0.61,2,NAG/WOK/83J/4/2016/0042,Nagaland,Wokha,26.208417,94.204389,2016,GSI_REAL
34.8,106.2,193.8,0.42,1238.0,4,0.61,2,NG/TUE/83J15/2017/38,Nagaland,Tuensang,26.305833,94.875833,2017,GSI_REAL
34.8,106.2,193.8,0.42,535.0,3,0.61,2,NAG/WOK/83J/4/2016/0055,Nagaland,Wokha,26.23675,94.209639,2016,GSI_REAL
34.8,106.2,193.8,0.42,1071.0,5,0.61,2,NAG/WOKH/83J08/2015/0008,Nagaland,Wokha,26.026389,94.331722,2015,GSI_REAL
34.8,106.2,193.8,0.42,1344.0,4,0.61,2,NG/KOH/83K2/2015/175,Nagaland,Kohima,25.696,94.104,2015,GSI_REAL
34.8,106.2,193.8,0.42,1906.0,3,0.61,2,NG/KOH/83K2/2015/140,Nagaland,Kohima,25.645,94.034,2015,GSI_REAL
34.8,106.2,193.8,0.42,342.0,4,0.61,2,NAG/WOK/83J/4/2016/0088,Nagaland,Wokha,26.055011,94.044322,2016,GSI_REAL
34.8,106.2,193.8,0.42,1528.0,3,0.61,2,NG/PER/83G14/2015/6,Nagaland,Peren,25.578,93.805,2015,GSI_REAL
34.8,106.2,193.8,0.42,527.0,4,0.61,2,NAG/WOK/83J/4/2016/0049,Nagaland,Wokha,26.234722,94.21525,2016,GSI_REAL
34.8,106.2,193.8,0.42,1982.0,4,0.61,2,NAG/ZUN/83J12/2016/0022,Nagaland,Zunheboto,26.110135,94.870921,2016,GSI_REAL
34.8,106.2,193.8,0.42,1413.0,4,0.61,2,NG/KOH/83K2/2015/229,Nagaland,Kohima,25.585,94.137,2015,GSI_REAL
34.8,106.2,193.8,0.42,920.0,4,0.61,2,NG/MON/83N2/2017/60,Nagaland,Mon,26.639472,95.075083,2017,GSI_REAL
34.8,106.2,193.8,0.42,1347.0,3,0.61,2,NAG/KOH/83K1/2016/082,Nagaland,Kohima,25.850667,94.154667,2016,GSI_REAL
34.8,106.2,193.8,0.42,634.0,3,0.61,2,NG/PHE/83K14/2017/43,Nagaland,Phek,25.623364,94.819272,2017,GSI_REAL
34.8,106.2,193.8,0.42,1557.0,4,0.61,2,NAG/ZUN/83K5/2016/019,Nagaland,Zunheboto,25.854278,94.432472,2016,GSI_REAL
34.8,106.2,193.8,0.42,1391.0,3,0.61,2,NG/KOH/83K2/2015/49,Nagaland,Kohima,25.691,94.121,2015,GSI_REAL
